driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position_y,num_stints,used_soft,used_medium,used_hard,num_red_flags,num_safety_car_deployed,num_yellow_flags,num_double_yellow_flags,penalty_seconds,air_temp_mean,track_temp_mean,humidity_mean,pressure_mean,is_rainfall,wind_speed_mean,final_position
24,G ZHOU,CHN,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,15,0,0,0.0,10,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,19
24,G ZHOU,CHN,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,15,0,0,0.0,10,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,19
27,N HULKENBERG,GER,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,20,0,0,0.0,15,2,1,0,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,17
27,N HULKENBERG,GER,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,20,0,0,0.0,15,2,1,0,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,17
31,E OCON,FRA,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,19,0,0,0.0,18,2,1,0,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,15
31,E OCON,FRA,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,19,0,0,0.0,18,2,1,0,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,15
44,L HAMILTON,GBR,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,5,0,0,0.0,11,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,6
44,L HAMILTON,GBR,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,5,0,0,0.0,11,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,6
55,C SAINZ,ESP,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,4,0,0,0.0,4,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,5
55,C SAINZ,ESP,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,4,0,0,0.0,4,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,5
63,G RUSSELL,GBR,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,11,0,0,0.0,17,3,1,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,8
63,G RUSSELL,GBR,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,11,0,0,0.0,17,3,1,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,8
77,V BOTTAS,FIN,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,13,0,0,0.0,13,4,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,18
77,V BOTTAS,FIN,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,13,0,0,0.0,13,4,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,18
81,O PIASTRI,AUS,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,10,0,0,0.0,12,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,11
81,O PIASTRI,AUS,2023,Race,2023-04-30,11:00:00,2023-04-30,13:00:00,04:00:00,10,0,0,0.0,12,2,0,1,1,0,1,7,5,0,24.86,41.21,49.22,1008.65,0,1.08,11
1,M VERSTAPPEN,NED,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,9,2,0,0.0,1,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,1
2,L SARGEANT,USA,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,20,0,0,0.0,17,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,20
4,L NORRIS,GBR,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,16,0,0,0.0,19,2,1,0,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,17
10,P GASLY,FRA,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,5,0,0,0.0,6,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,8
11,S PEREZ,MEX,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,1,3,0,0.0,3,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,2
14,F ALONSO,ESP,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,2,0,0,0.0,12,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,3
16,C LECLERC,MON,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,7,0,0,0.0,2,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,7
18,L STROLL,CAN,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,18,0,0,0.0,14,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,12
20,K MAGNUSSEN,DEN,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,4,0,0,0.0,11,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,10
21,N DE VRIES,NED,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,15,0,0,0.0,20,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,18
22,Y TSUNODA,JPN,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,17,0,0,0.0,16,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,11
23,A ALBON,THA,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,11,0,0,0.0,9,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,14
24,G ZHOU,CHN,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,14,0,0,0.0,15,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,16
27,N HULKENBERG,GER,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,12,0,0,0.0,8,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,15
31,E OCON,FRA,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,8,0,0,0.0,5,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,9
44,L HAMILTON,GBR,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,13,0,0,0.0,13,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,6
55,C SAINZ,ESP,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,3,0,0,0.0,4,2,0,1,1,0,0,1,1,5,27.12,36.69,59.43,1018.38,0,3.97,5
63,G RUSSELL,GBR,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,6,0,0,0.0,10,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,4
77,V BOTTAS,FIN,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,10,0,0,0.0,7,2,0,1,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,13
81,O PIASTRI,AUS,2023,Race,2023-05-07,19:30:00,2023-05-07,21:30:00,-04:00:00,19,0,0,0.0,18,2,1,0,1,0,0,1,1,0,27.12,36.69,59.43,1018.38,0,3.97,19
1,M VERSTAPPEN,NED,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,1,3,0,0.0,1,2,0,1,0,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,1
2,L SARGEANT,USA,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,16,0,0,0.0,17,4,1,1,1,0,0,16,10,5,25.07,39.26,45.86,1013.36,1,1.01,18
4,L NORRIS,GBR,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,10,0,0,0.0,5,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,9
10,P GASLY,FRA,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,7,0,0,0.0,6,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,7
11,S PEREZ,MEX,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,20,3,0,0.0,2,6,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,16
14,F ALONSO,ESP,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,2,0,0,0.0,14,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,2
16,C LECLERC,MON,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,6,0,0,0.0,7,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,6
18,L STROLL,CAN,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,14,0,0,0.0,3,2,0,0,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,20
20,K MAGNUSSEN,DEN,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,17,0,0,0.0,12,2,0,0,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,19
21,N DE VRIES,NED,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,12,0,0,0.0,20,2,0,1,0,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,12
22,Y TSUNODA,JPN,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,9,0,0,0.0,15,2,0,1,0,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,15
23,A ALBON,THA,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,13,0,0,0.0,18,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,14
24,G ZHOU,CHN,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,19,0,0,0.0,16,3,1,0,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,13
27,N HULKENBERG,GER,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,18,0,0,0.0,13,4,0,1,1,0,0,16,10,15,25.07,39.26,45.86,1013.36,1,1.01,17
31,E OCON,FRA,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,3,0,0,0.0,9,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,3
44,L HAMILTON,GBR,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,5,0,0,0.0,8,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,4
55,C SAINZ,ESP,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,4,0,0,0.0,4,3,0,1,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,8
63,G RUSSELL,GBR,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,8,0,0,0.0,11,2,0,0,1,0,0,16,10,5,25.07,39.26,45.86,1013.36,1,1.01,5
77,V BOTTAS,FIN,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,15,0,0,0.0,10,2,0,0,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,11
81,O PIASTRI,AUS,2023,Race,2023-05-28,13:00:00,2023-05-28,15:00:00,02:00:00,11,0,0,0.0,19,2,0,0,1,0,0,16,10,0,25.07,39.26,45.86,1013.36,1,1.01,10
1,M VERSTAPPEN,NED,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,1,4,2,22.25,1,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,1
2,L SARGEANT,USA,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,20,0,2,23.15,20,3,0,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,20
4,L NORRIS,GBR,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,3,0,3,27.5,10,4,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,17
10,P GASLY,FRA,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,10,0,2,23.450000000000003,18,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,10
11,S PEREZ,MEX,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,11,3,2,21.6,2,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,4
14,F ALONSO,ESP,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,8,0,2,22.65,5,3,1,0,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,7
16,C LECLERC,MON,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,19,0,2,22.35,7,3,1,0,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,11
18,L STROLL,CAN,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,5,0,2,22.8,13,3,1,0,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,6
20,K MAGNUSSEN,DEN,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,17,0,3,23.03333333333333,17,4,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,18
21,N DE VRIES,NED,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,14,0,2,22.2,12,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,14
22,Y TSUNODA,JPN,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,15,0,2,22.05,9,3,1,1,1,0,0,0,0,5,22.67,33.84,63.08,1001.09,0,1.87,12
23,A ALBON,THA,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,18,0,2,23.35,19,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,16
24,G ZHOU,CHN,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,13,0,2,23.1,11,3,1,0,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,9
27,N HULKENBERG,GER,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,7,0,3,23.266666666666666,14,4,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,15
31,E OCON,FRA,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,6,0,2,23.1,16,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,8
44,L HAMILTON,GBR,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,4,0,2,22.6,3,3,1,1,0,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,2
55,C SAINZ,ESP,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,2,0,2,22.3,4,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,5
63,G RUSSELL,GBR,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,12,0,2,22.1,6,3,1,1,0,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,3
77,V BOTTAS,FIN,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,16,0,2,23.8,8,3,1,0,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,19
81,O PIASTRI,AUS,2023,Race,2023-06-04,13:00:00,2023-06-04,15:00:00,02:00:00,9,0,2,22.55,15,3,1,1,1,0,0,0,0,0,22.67,33.84,63.08,1001.09,0,1.87,13
1,M VERSTAPPEN,NED,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,1,5,2,23.75,1,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,1
2,L SARGEANT,USA,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,18,0,0,0.0,20,1,0,1,0,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,20
4,L NORRIS,GBR,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,7,0,2,24.65,13,3,0,1,1,0,2,7,2,5,18.53,30.59,63.9,1011.55,0,1.94,13
10,P GASLY,FRA,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,15,0,2,25.8,6,3,1,0,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,12
11,S PEREZ,MEX,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,12,3,2,23.2,17,3,1,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,6
14,F ALONSO,ESP,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,2,0,2,23.95,3,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,2
16,C LECLERC,MON,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,10,0,1,24.3,2,2,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,4
18,L STROLL,CAN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,16,0,2,23.75,7,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,9
20,K MAGNUSSEN,DEN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,13,0,2,24.7,4,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,17
21,N DE VRIES,NED,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,17,0,2,24.3,16,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,18
22,Y TSUNODA,JPN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,19,0,2,25.55,8,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,14
23,A ALBON,THA,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,9,0,1,25.0,14,2,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,7
24,G ZHOU,CHN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,20,0,2,25.8,18,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,16
27,N HULKENBERG,GER,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,5,0,2,24.5,11,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,15
31,E OCON,FRA,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,6,0,2,24.0,19,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,8
44,L HAMILTON,GBR,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,3,0,2,24.0,10,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,3
55,C SAINZ,ESP,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,11,0,1,24.1,5,2,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,5
63,G RUSSELL,GBR,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,4,0,1,88.9,15,2,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,19
77,V BOTTAS,FIN,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,14,0,1,24.0,9,2,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,10
81,O PIASTRI,AUS,2023,Race,2023-06-18,18:00:00,2023-06-18,20:00:00,-04:00:00,8,0,2,24.1,12,3,0,1,1,0,2,7,2,0,18.53,30.59,63.9,1011.55,0,1.94,11
1,M VERSTAPPEN,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,1,6,0,0.0,1,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,1
1,M VERSTAPPEN,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,1,7,0,0.0,1,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,1
2,L SARGEANT,USA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,18,0,1,23.7,17,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,13
2,L SARGEANT,USA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,18,0,1,23.7,17,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,13
4,L NORRIS,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,4,0,0,0.0,20,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,5
4,L NORRIS,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,4,0,0,0.0,20,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,5
10,P GASLY,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,9,0,0,0.0,19,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,9
10,P GASLY,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,9,0,0,0.0,19,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,9
11,S PEREZ,MEX,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,15,3,0,0.0,5,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,3
11,S PEREZ,MEX,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,15,3,0,0.0,5,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,3
14,F ALONSO,ESP,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,7,0,0,0.0,8,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,6
14,F ALONSO,ESP,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,7,0,0,0.0,8,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,6
16,C LECLERC,MON,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,2,0,1,23.3,3,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,2
16,C LECLERC,MON,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,2,0,1,23.3,3,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,2
18,L STROLL,CAN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,6,0,0,0.0,6,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,10
18,L STROLL,CAN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,6,0,0,0.0,6,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,10
20,K MAGNUSSEN,DEN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,19,0,1,23.4,7,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,19
20,K MAGNUSSEN,DEN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,19,0,1,23.4,7,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,19
21,N DE VRIES,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,20,0,1,24.0,16,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,15
21,N DE VRIES,NED,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,20,0,1,24.0,16,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,15
22,Y TSUNODA,JPN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,16,0,1,22.7,15,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,18
22,Y TSUNODA,JPN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,16,0,1,22.7,15,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,18
23,A ALBON,THA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,10,0,1,24.9,11,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,11
23,A ALBON,THA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,10,0,1,24.9,11,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,11
24,G ZHOU,CHN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,17,0,1,22.6,10,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,14
24,G ZHOU,CHN,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,17,0,1,22.6,10,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,14
27,N HULKENBERG,GER,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,8,0,1,23.3,13,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,20
27,N HULKENBERG,GER,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,8,0,1,23.3,13,2,0,1,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,20
31,E OCON,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,12,0,0,0.0,18,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,12
31,E OCON,FRA,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,12,0,0,0.0,18,1,0,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,12
44,L HAMILTON,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,5,0,1,22.1,4,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,7
44,L HAMILTON,GBR,2023,Sprint,2023-07-01,14:30:00,2023-07-01,15:00:00,02:00:00,5,0,1,22.1,4,2,1,0,0,0,0,0,0,0,16.44,21.11,87.26,932.65,1,0.78,7
